"No.","Time","Source","Destination","Protocol","Length","Info"
"14983","0.412577","176.238.36.242","10.10.10.10","TCP","60","34293  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14984","0.412578","112.10.112.43","10.10.10.10","TCP","60","13932  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14985","0.412578","70.149.235.16","10.10.10.10","TCP","60","17776  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14986","0.412579","24.60.187.63","10.10.10.10","TCP","60","62332  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14987","0.412580","97.129.182.187","10.10.10.10","TCP","60","795  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14988","0.412580","98.154.196.109","10.10.10.10","TCP","60","4811  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14989","0.412581","184.63.135.206","10.10.10.10","TCP","60","7648  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14990","0.412581","12.244.197.49","10.10.10.10","TCP","60","49633  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14991","0.412657","149.203.206.192","10.10.10.10","TCP","60","22115  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14992","0.412657","92.182.36.49","10.10.10.10","TCP","60","64373  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14993","0.412658","40.20.139.238","10.10.10.10","TCP","60","61893  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14994","0.412659","222.43.86.142","10.10.10.10","TCP","60","45029  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14995","0.412659","112.88.10.184","10.10.10.10","TCP","60","57791  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14996","0.412660","38.26.135.43","10.10.10.10","TCP","60","36607  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14997","0.412660","93.137.207.40","10.10.10.10","TCP","60","39093  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14998","0.412661","141.217.125.233","10.10.10.10","TCP","60","41069  >  25565 [SYN] Seq=0 Win=0 Len=0"
"14999","0.412738","65.232.65.133","10.10.10.10","TCP","60","50681  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15000","0.412738","76.224.196.166","10.10.10.10","TCP","60","46162  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15001","0.412739","138.147.204.156","10.10.10.10","TCP","60","39010  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15002","0.412739","130.210.15.18","10.10.10.10","TCP","60","42718  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15003","0.412740","64.238.196.240","10.10.10.10","TCP","60","52409  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15004","0.412741","60.15.173.243","10.10.10.10","TCP","60","12525  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15005","0.412741","73.21.13.195","10.10.10.10","TCP","60","37837  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15006","0.412742","107.149.200.81","10.10.10.10","TCP","60","2546  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15007","0.412820","157.62.190.37","10.10.10.10","TCP","60","22499  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15008","0.412821","109.119.119.135","10.10.10.10","TCP","60","10718  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15009","0.412822","118.140.110.198","10.10.10.10","TCP","60","44810  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15010","0.412822","147.148.93.27","10.10.10.10","TCP","60","5493  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15011","0.412823","70.12.211.83","10.10.10.10","TCP","60","10125  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15012","0.412823","44.232.135.163","10.10.10.10","TCP","60","3349  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15013","0.412824","69.12.73.124","10.10.10.10","TCP","60","28973  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15014","0.412825","210.54.146.165","10.10.10.10","TCP","60","14294  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15015","0.412902","201.178.215.203","10.10.10.10","TCP","60","10222  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15016","0.412903","110.196.225.132","10.10.10.10","TCP","60","2401  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15017","0.412903","42.191.226.146","10.10.10.10","TCP","60","1113  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15018","0.412904","213.59.158.92","10.10.10.10","TCP","60","27318  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15019","0.412904","204.235.54.91","10.10.10.10","TCP","60","11288  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15020","0.412905","2.148.71.237","10.10.10.10","TCP","60","44323  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15021","0.412906","21.220.122.210","10.10.10.10","TCP","60","58607  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15022","0.412906","55.166.182.188","10.10.10.10","TCP","60","28408  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15023","0.412981","158.193.177.60","10.10.10.10","TCP","60","39031  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15024","0.412981","115.225.248.112","10.10.10.10","TCP","60","2810  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15025","0.412982","50.195.244.194","10.10.10.10","TCP","60","52920  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15026","0.412983","205.58.244.110","10.10.10.10","TCP","60","8036  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15027","0.412983","96.55.117.232","10.10.10.10","TCP","60","3339  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15028","0.412984","106.82.158.38","10.10.10.10","TCP","60","46293  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15029","0.412984","205.107.192.49","10.10.10.10","TCP","60","11567  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15030","0.413084","17.194.139.55","10.10.10.10","TCP","60","44158  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15031","0.413086","128.176.48.8","10.10.10.10","TCP","60","57357  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15032","0.413086","33.174.191.68","10.10.10.10","TCP","60","39718  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15033","0.413087","210.2.179.43","10.10.10.10","TCP","60","51409  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15034","0.413088","92.73.189.111","10.10.10.10","TCP","60","60772  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15035","0.413089","93.2.227.27","10.10.10.10","TCP","60","46460  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15036","0.413090","202.103.107.70","10.10.10.10","TCP","60","46936  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15037","0.413163","159.160.14.241","10.10.10.10","TCP","60","42559  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15038","0.413164","217.163.15.141","10.10.10.10","TCP","60","27936  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15039","0.413164","6.172.19.231","10.10.10.10","TCP","60","370  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15040","0.413165","138.99.199.221","10.10.10.10","TCP","60","39370  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15041","0.413166","113.221.52.20","10.10.10.10","TCP","60","17480  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15042","0.413166","69.193.80.151","10.10.10.10","TCP","60","1810  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15043","0.413251","208.84.184.242","10.10.10.10","TCP","60","21196  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15044","0.413252","98.124.25.146","10.10.10.10","TCP","60","616  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15045","0.413252","104.66.126.99","10.10.10.10","TCP","60","6683  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15046","0.413253","35.13.92.51","10.10.10.10","TCP","60","37084  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15047","0.413254","218.11.252.192","10.10.10.10","TCP","60","53513  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15048","0.413255","193.16.187.209","10.10.10.10","TCP","60","30585  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15049","0.413256","211.215.134.129","10.10.10.10","TCP","60","41927  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15050","0.413330","104.222.71.217","10.10.10.10","TCP","60","31431  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15051","0.413331","61.242.1.195","10.10.10.10","TCP","60","62558  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15052","0.413331","82.18.133.244","10.10.10.10","TCP","60","46067  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15053","0.413332","123.7.251.236","10.10.10.10","TCP","60","46919  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15054","0.413333","170.110.98.146","10.10.10.10","TCP","60","25562  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15055","0.413425","189.202.226.44","10.10.10.10","TCP","60","64906  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15056","0.413426","203.236.147.205","10.10.10.10","TCP","60","20612  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15057","0.413427","215.29.255.84","10.10.10.10","TCP","60","57472  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15058","0.413428","218.35.31.50","10.10.10.10","TCP","60","10862  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15059","0.413428","112.57.33.103","10.10.10.10","TCP","60","54198  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15060","0.413429","81.131.22.74","10.10.10.10","TCP","60","54110  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15061","0.413505","161.55.106.151","10.10.10.10","TCP","60","23052  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15062","0.413506","165.58.189.144","10.10.10.10","TCP","60","57641  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15063","0.413506","77.91.239.66","10.10.10.10","TCP","60","58413  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15064","0.413507","61.12.201.197","10.10.10.10","TCP","60","49272  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15065","0.413507","195.37.189.203","10.10.10.10","TCP","60","5954  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15066","0.413508","109.166.175.245","10.10.10.10","TCP","60","17885  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15067","0.413509","125.246.188.115","10.10.10.10","TCP","60","16730  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15068","0.413509","169.151.129.75","10.10.10.10","TCP","60","54653  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15069","0.413587","58.201.29.254","10.10.10.10","TCP","60","35668  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15070","0.413588","202.152.182.127","10.10.10.10","TCP","60","44715  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15071","0.413589","101.27.248.83","10.10.10.10","TCP","60","4225  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15072","0.413589","156.54.227.231","10.10.10.10","TCP","60","53011  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15073","0.413590","214.16.240.19","10.10.10.10","TCP","60","42107  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15074","0.413591","124.98.192.35","10.10.10.10","TCP","60","57081  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15075","0.413591","60.239.197.177","10.10.10.10","TCP","60","47785  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15076","0.413592","184.111.211.78","10.10.10.10","TCP","60","12905  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15077","0.413669","152.72.153.80","10.10.10.10","TCP","60","48271  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15078","0.413670","211.172.149.80","10.10.10.10","TCP","60","20460  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15079","0.413671","6.198.27.23","10.10.10.10","TCP","60","23850  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15080","0.413732","192.181.250.144","10.10.10.10","TCP","60","49992  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15081","0.413733","155.112.7.170","10.10.10.10","TCP","60","17331  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15082","0.413798","17.51.143.80","10.10.10.10","TCP","60","54589  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15083","0.413798","171.250.244.16","10.10.10.10","TCP","60","36156  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15084","0.413856","112.205.238.0","10.10.10.10","TCP","60","64031  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15085","0.413857","218.180.141.170","10.10.10.10","TCP","60","55753  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15086","0.413857","63.6.27.72","10.10.10.10","TCP","60","63041  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15087","0.413916","69.242.29.211","10.10.10.10","TCP","60","58510  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15088","0.413917","96.252.190.81","10.10.10.10","TCP","60","19747  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15089","0.413918","212.15.190.63","10.10.10.10","TCP","60","61937  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15090","0.413918","77.39.6.32","10.10.10.10","TCP","60","45343  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15091","0.413919","6.176.148.101","10.10.10.10","TCP","60","37300  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15092","0.413920","47.68.53.215","10.10.10.10","TCP","60","28806  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15093","0.413920","140.21.145.74","10.10.10.10","TCP","60","29492  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15094","0.414041","76.18.148.40","10.10.10.10","TCP","60","47620  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15095","0.414041","88.187.143.210","10.10.10.10","TCP","60","16553  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15096","0.414042","87.117.134.245","10.10.10.10","TCP","60","55819  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15097","0.414043","82.122.17.183","10.10.10.10","TCP","60","63417  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15098","0.414043","140.130.22.72","10.10.10.10","TCP","60","16592  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15099","0.414044","160.8.33.175","10.10.10.10","TCP","60","46241  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15100","0.414044","20.106.228.77","10.10.10.10","TCP","60","16920  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15101","0.414045","131.99.167.192","10.10.10.10","TCP","60","57837  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15102","0.414124","102.103.208.249","10.10.10.10","TCP","60","38590  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15103","0.414125","187.147.247.69","10.10.10.10","TCP","60","741  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15104","0.414125","189.130.196.79","10.10.10.10","TCP","60","50625  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15105","0.414126","122.70.16.170","10.10.10.10","TCP","60","2180  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15106","0.414126","122.80.84.249","10.10.10.10","TCP","60","12013  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15107","0.414183","37.168.223.125","10.10.10.10","TCP","60","60812  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15108","0.414184","32.244.248.182","10.10.10.10","TCP","60","49557  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15109","0.414184","72.21.15.171","10.10.10.10","TCP","60","53458  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15110","0.414185","35.176.62.88","10.10.10.10","TCP","60","4861  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15111","0.414186","194.184.98.103","10.10.10.10","TCP","60","49841  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15112","0.414186","22.188.238.105","10.10.10.10","TCP","60","43897  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15113","0.414187","125.236.200.102","10.10.10.10","TCP","60","9149  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15114","0.414305","65.60.89.70","10.10.10.10","TCP","60","18190  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15115","0.414306","191.116.134.122","10.10.10.10","TCP","60","5528  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15116","0.414307","135.123.185.96","10.10.10.10","TCP","60","4062  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15117","0.414307","191.186.135.153","10.10.10.10","TCP","60","53193  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15118","0.414308","152.179.255.57","10.10.10.10","TCP","60","44465  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15119","0.414309","5.114.132.193","10.10.10.10","TCP","60","34951  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15120","0.414309","8.242.22.129","10.10.10.10","TCP","60","3136  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15121","0.414310","187.95.181.197","10.10.10.10","TCP","60","42560  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15122","0.414387","151.19.245.35","10.10.10.10","TCP","60","53368  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15123","0.414387","30.232.143.247","10.10.10.10","TCP","60","31797  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15124","0.414388","78.234.34.202","10.10.10.10","TCP","60","12174  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15125","0.414388","20.18.68.188","10.10.10.10","TCP","60","13946  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15126","0.414389","58.64.22.44","10.10.10.10","TCP","60","64098  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15127","0.414390","123.221.159.239","10.10.10.10","TCP","60","4932  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15128","0.414390","58.12.70.8","10.10.10.10","TCP","60","16371  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15129","0.414391","148.141.88.101","10.10.10.10","TCP","60","18671  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15130","0.414468","87.71.188.20","10.10.10.10","TCP","60","48531  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15131","0.414468","72.23.248.191","10.10.10.10","TCP","60","62402  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15132","0.414469","180.130.193.204","10.10.10.10","TCP","60","43677  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15133","0.414470","71.12.30.128","10.10.10.10","TCP","60","58123  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15134","0.414470","138.43.47.25","10.10.10.10","TCP","60","890  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15135","0.414471","83.187.105.33","10.10.10.10","TCP","60","18919  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15136","0.414471","128.115.37.141","10.10.10.10","TCP","60","38673  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15137","0.414472","27.89.22.78","10.10.10.10","TCP","60","51290  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15138","0.414566","156.67.31.194","10.10.10.10","TCP","60","34609  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15139","0.414567","81.50.95.54","10.10.10.10","TCP","60","28729  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15140","0.414568","12.211.124.221","10.10.10.10","TCP","60","43346  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15141","0.414568","38.14.125.135","10.10.10.10","TCP","60","53411  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15142","0.414569","86.143.30.191","10.10.10.10","TCP","60","50616  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15143","0.414569","170.0.148.145","10.10.10.10","TCP","60","53091  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15144","0.414570","109.130.174.64","10.10.10.10","TCP","60","52559  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15145","0.414571","76.162.186.10","10.10.10.10","TCP","60","25593  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15146","0.414651","29.193.242.77","10.10.10.10","TCP","60","2771  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15147","0.414652","198.78.107.206","10.10.10.10","TCP","60","60748  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15148","0.414653","154.162.116.216","10.10.10.10","TCP","60","17337  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15149","0.414653","32.134.221.17","10.10.10.10","TCP","60","28516  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15150","0.414654","7.10.177.187","10.10.10.10","TCP","60","7724  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15151","0.414655","118.220.216.220","10.10.10.10","TCP","60","64272  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15152","0.414655","12.175.58.236","10.10.10.10","TCP","60","16445  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15153","0.414656","124.5.232.250","10.10.10.10","TCP","60","62905  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15154","0.414741","181.157.2.140","10.10.10.10","TCP","60","62474  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15155","0.414742","205.72.217.100","10.10.10.10","TCP","60","16776  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15156","0.414742","191.46.130.127","10.10.10.10","TCP","60","7196  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15157","0.414743","218.170.77.254","10.10.10.10","TCP","60","31274  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15158","0.414743","104.201.155.181","10.10.10.10","TCP","60","18528  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15159","0.414744","46.55.249.150","10.10.10.10","TCP","60","44000  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15160","0.414745","166.200.22.97","10.10.10.10","TCP","60","43100  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15161","0.414745","8.14.209.158","10.10.10.10","TCP","60","60617  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15162","0.414822","172.158.2.141","10.10.10.10","TCP","60","5092  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15163","0.414822","177.187.211.32","10.10.10.10","TCP","60","64278  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15164","0.414823","148.197.108.57","10.10.10.10","TCP","60","9145  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15165","0.414824","94.152.40.238","10.10.10.10","TCP","60","4139  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15166","0.414824","215.240.134.132","10.10.10.10","TCP","60","21472  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15167","0.414825","128.228.178.10","10.10.10.10","TCP","60","28227  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15168","0.414825","105.252.31.182","10.10.10.10","TCP","60","59961  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15169","0.414826","113.254.115.39","10.10.10.10","TCP","60","6897  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15170","0.414902","208.243.25.203","10.10.10.10","TCP","60","37727  >  25565 [SYN] Seq=0 Win=0 Len=0[Malformed Packet]"
"15171","0.414903","53.37.20.100","10.10.10.10","TCP","60","42307  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15172","0.414903","98.144.176.224","10.10.10.10","TCP","60","64476  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15173","0.414904","92.204.97.55","10.10.10.10","TCP","60","63535  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15174","0.414905","160.9.67.37","10.10.10.10","TCP","60","11524  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15175","0.414905","47.164.236.27","10.10.10.10","TCP","60","14441  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15176","0.414906","209.188.185.3","10.10.10.10","TCP","60","62601  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15177","0.414906","191.147.207.181","10.10.10.10","TCP","60","56673  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15178","0.415002","104.7.157.71","10.10.10.10","TCP","60","44535  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15179","0.415003","183.131.190.135","10.10.10.10","TCP","60","48396  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15180","0.415003","46.16.96.8","10.10.10.10","TCP","60","16508  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15181","0.415004","61.11.32.1","10.10.10.10","TCP","60","14151  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15182","0.415005","101.136.60.144","10.10.10.10","TCP","60","49435  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15183","0.415005","71.3.18.141","10.10.10.10","TCP","60","50160  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15184","0.415006","182.194.42.69","10.10.10.10","TCP","60","54285  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15185","0.415006","217.221.206.199","10.10.10.10","TCP","60","10971  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15186","0.415085","222.47.57.121","10.10.10.10","TCP","60","10792  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15187","0.415085","210.122.236.3","10.10.10.10","TCP","60","5706  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15188","0.415086","98.39.138.72","10.10.10.10","TCP","60","8919  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15189","0.415086","79.50.230.213","10.10.10.10","TCP","60","23572  >  25565 [SYN] Seq=0 Win=0 Len=0"
"15190","0.415087","70.14.93.15","10.10.10.10","TCP","60","29858  >  25565 [SYN] Seq=0 Win=0 Len=0"
